row_id	Order_ID	Order_Date	Ship_Date	Ship_Mode	Product_ID	Customer_ID
RB-19360	CA-2016-109953	7/14/2016	15
RB-19360	CA-2017-169810	7/25/2017	16
RB-19360	CA-2017-162572	9/25/2017	17
RB-19360	CA-2017-162572	9/25/2017	18
RB-19435	US-2014-105137	10/10/2014	1
RB-19435	US-2014-105137	10/10/2014	2
RB-19435	CA-2017-146458	11/19/2017	3
RB-19435	CA-2014-167360	11/24/2014	4
RB-19435	US-2014-144078	11/25/2014	5
RB-19435	US-2014-144078	11/25/2014	6
RB-19435	US-2014-144078	11/25/2014	7
RB-19435	CA-2017-153871	12/11/2017	8
RB-19435	CA-2017-153871	12/11/2017	9
RB-19435	CA-2017-153871	12/11/2017	10
RB-19435	US-2014-103338	3/11/2014	11
RB-19435	US-2015-103996	3/29/2015	12
RB-19435	US-2015-103996	3/29/2015	13
RB-19435	US-2015-103996	3/29/2015	14
RB-19435	US-2015-103996	3/29/2015	15
RB-19435	CA-2015-120397	7/2/2015	16
RB-19465	CA-2017-104822	10/20/2017	1
RB-19465	CA-2017-161578	12/16/2017	2
RB-19465	CA-2017-137456	12/21/2017	3
RB-19465	CA-2014-152618	3/14/2014	4
RB-19465	CA-2014-152618	3/14/2014	5
RB-19465	CA-2016-120803	3/9/2016	6
RB-19465	CA-2016-115917	5/20/2016	7
RB-19465	CA-2016-115917	5/20/2016	8
RB-19465	CA-2016-105662	5/5/2016	9
RB-19465	CA-2016-105662	5/5/2016	10
RB-19465	CA-2017-105823	6/22/2017	11
RB-19465	CA-2016-103107	7/4/2016	12
RB-19465	CA-2016-103107	7/4/2016	13
RB-19465	CA-2016-103107	7/4/2016	14
RB-19465	US-2016-146066	8/21/2016	15
RB-19465	CA-2016-158568	8/29/2016	16
RB-19465	CA-2016-158568	8/29/2016	17
RB-19465	CA-2016-158568	8/29/2016	18
RB-19465	CA-2014-117765	9/7/2014	19
RB-19465	CA-2014-117765	9/7/2014	20
RB-19465	CA-2014-117765	9/7/2014	21
RB-19465	CA-2014-117765	9/7/2014	22
RB-19570	CA-2017-138779	1/14/2017	1
RB-19570	CA-2017-138779	1/14/2017	2
RB-19570	CA-2017-130351	12/5/2017	3
RB-19570	CA-2017-130351	12/5/2017	4
RB-19570	CA-2017-130351	12/5/2017	5
RB-19570	US-2016-128678	9/15/2016	6
RB-19570	US-2016-104815	9/3/2016	7
RB-19645	CA-2014-125682	11/22/2014	1
RB-19645	CA-2015-153038	12/18/2015	2
RB-19645	CA-2015-153038	12/18/2015	3
RB-19645	CA-2015-153038	12/18/2015	4
RB-19645	CA-2016-107615	3/22/2016	5
RB-19645	CA-2014-154837	8/23/2014	6
RB-19645	CA-2014-106719	8/24/2014	7
RB-19705	US-2017-109484	11/6/2017	1
RB-19705	CA-2015-119550	12/26/2015	2
RB-19705	CA-2015-129854	8/22/2015	3
RB-19705	CA-2017-152975	9/14/2017	4
RB-19705	CA-2017-152975	9/14/2017	5
RB-19705	CA-2017-152975	9/14/2017	6
RB-19705	CA-2017-152975	9/14/2017	7
RB-19795	CA-2017-157672	10/5/2017	1
RB-19795	US-2017-110576	11/28/2017	2
RB-19795	US-2017-110576	11/28/2017	3
RB-19795	US-2017-110576	11/28/2017	4
RB-19795	US-2017-110576	11/28/2017	5
RB-19795	US-2017-110576	11/28/2017	6
RB-19795	US-2016-168620	12/24/2016	7
RB-19795	US-2016-168620	12/24/2016	8
RB-19795	US-2016-168620	12/24/2016	9
RB-19795	US-2016-123750	4/15/2016	10
RB-19795	US-2016-123750	4/15/2016	11
RB-19795	US-2016-123750	4/15/2016	12
RB-19795	US-2016-123750	4/15/2016	13
RB-19795	CA-2017-100748	5/13/2017	14
RB-19795	CA-2014-141299	6/3/2014	15
RB-19795	US-2016-155971	6/6/2016	16
RB-19795	US-2016-155971	6/6/2016	17
RB-19795	US-2015-150161	7/25/2015	18
RC-19825	CA-2016-140746	1/15/2016	1
RC-19825	CA-2016-143308	11/4/2016	2
RC-19825	CA-2016-114538	12/26/2016	3
RC-19825	CA-2014-138296	12/5/2014	4
RC-19825	CA-2016-141397	6/20/2016	5
RC-19825	CA-2016-141397	6/20/2016	6
RC-19825	CA-2016-141397	6/20/2016	7
RC-19825	CA-2016-141397	6/20/2016	8
RC-19825	CA-2016-141397	6/20/2016	9
RC-19825	CA-2016-125318	6/6/2016	10
RC-19960	US-2016-144351	11/14/2016	1
RC-19960	US-2014-112872	12/6/2014	2
RC-19960	US-2014-112872	12/6/2014	3
RC-19960	CA-2014-115259	8/25/2014	4
RC-19960	CA-2014-115259	8/25/2014	5
RC-19960	CA-2014-115259	8/25/2014	6
RC-19960	CA-2014-115259	8/25/2014	7
RC-19960	CA-2016-130225	9/11/2016	8
RC-19960	CA-2017-112774	9/11/2017	9
RC-19960	US-2016-157728	9/22/2016	10
RD-19480	CA-2017-159457	10/19/2017	1
RD-19480	CA-2016-136434	12/1/2016	2
RD-19480	CA-2015-146696	12/14/2015	3
RD-19480	CA-2016-164637	3/4/2016	4
RD-19480	US-2017-166688	5/20/2017	5
RD-19480	US-2017-166688	5/20/2017	6
RD-19480	US-2017-166688	5/20/2017	7
RD-19480	CA-2015-122826	6/23/2015	8
RD-19480	CA-2014-108147	6/8/2014	9
RD-19480	CA-2014-108147	6/8/2014	10
RD-19480	US-2017-116652	9/15/2017	11
RD-19480	US-2017-116652	9/15/2017	12
RD-19480	US-2017-116652	9/15/2017	13
RD-19480	US-2017-116652	9/15/2017	14
RD-19585	CA-2017-131653	1/29/2017	1
RD-19585	CA-2015-162537	10/28/2015	2
RD-19585	CA-2015-162537	10/28/2015	3
RD-19585	CA-2015-162537	10/28/2015	4
RD-19585	CA-2015-162537	10/28/2015	5
RD-19585	CA-2016-131576	11/22/2016	6
RD-19585	US-2015-151407	11/8/2015	7
RD-19585	CA-2015-157770	12/13/2015	8
RD-19585	CA-2015-157770	12/13/2015	9
RD-19585	CA-2015-157770	12/13/2015	10
RD-19585	CA-2015-157770	12/13/2015	11
RD-19585	CA-2015-121776	2/16/2015	12
RD-19585	CA-2015-121776	2/16/2015	13
RD-19585	CA-2014-164315	4/2/2014	14
RD-19585	CA-2014-164315	4/2/2014	15
RD-19585	CA-2014-164315	4/2/2014	16
RD-19585	CA-2017-139437	7/3/2017	17
RD-19585	CA-2017-111647	7/3/2017	18
RD-19585	CA-2015-127544	8/8/2015	19
RD-19660	CA-2015-149650	10/24/2015	1
RD-19660	CA-2016-127670	3/20/2016	2
RD-19660	CA-2015-145415	4/12/2015	3
RD-19660	CA-2016-151974	9/22/2016	4
RD-19660	CA-2017-103877	9/7/2017	5
RD-19720	CA-2014-107454	11/2/2014	1
RD-19720	CA-2014-107454	11/2/2014	2
RD-19720	CA-2016-146157	11/21/2016	3
RD-19720	CA-2016-146157	11/21/2016	4
RD-19720	CA-2016-146157	11/21/2016	5
RD-19720	CA-2015-112375	12/21/2015	6
RD-19720	CA-2015-112375	12/21/2015	7
RD-19720	CA-2016-149762	12/3/2016	8
RD-19720	CA-2016-149762	12/3/2016	9
RD-19720	CA-2016-149762	12/3/2016	10
RD-19720	CA-2016-149762	12/3/2016	11
RD-19720	US-2017-132927	12/9/2017	12
RD-19720	US-2017-143770	3/20/2017	13
RD-19720	US-2017-143770	3/20/2017	14
RD-19720	CA-2017-126550	3/29/2017	15
RD-19720	CA-2016-161543	5/10/2016	16
RD-19720	CA-2014-157546	7/20/2014	17
RD-19720	CA-2014-157546	7/20/2014	18
RD-19720	CA-2014-161249	8/9/2014	19
RD-19720	CA-2014-161249	8/9/2014	20
RD-19810	CA-2014-148285	10/27/2014	1
RD-19810	CA-2014-148285	10/27/2014	2
RD-19810	CA-2017-155292	10/30/2017	3
RD-19810	CA-2017-155292	10/30/2017	4
RD-19810	CA-2017-155292	10/30/2017	5
RD-19810	CA-2017-155292	10/30/2017	6
RD-19810	CA-2017-104381	12/16/2017	7
RD-19810	CA-2016-102596	12/27/2016	8
RD-19810	CA-2016-112942	2/13/2016	9
RD-19810	CA-2017-127474	2/3/2017	10
RD-19810	CA-2017-127474	2/3/2017	11
RD-19810	CA-2017-127474	2/3/2017	12
RD-19810	CA-2017-127474	2/3/2017	13
RD-19810	CA-2016-120558	6/7/2016	14
RD-19810	CA-2016-112739	9/2/2016	15
RD-19810	CA-2016-112739	9/2/2016	16
RD-19900	CA-2014-158372	11/10/2014	1
RD-19900	CA-2014-158372	11/10/2014	2
RD-19900	CA-2014-158372	11/10/2014	3
RD-19900	CA-2014-158372	11/10/2014	4
RD-19900	CA-2014-158372	11/10/2014	5
RD-19900	CA-2014-158372	11/10/2014	6
RD-19900	CA-2016-154508	11/16/2016	7
RD-19900	US-2014-149034	11/19/2014	8
RD-19900	CA-2015-163440	3/22/2015	9
RD-19900	CA-2014-149104	4/5/2014	10
RD-19900	CA-2014-149104	4/5/2014	11
RD-19900	CA-2014-149104	4/5/2014	12
RD-19900	CA-2014-149104	4/5/2014	13
RD-19900	CA-2015-148964	5/26/2015	14
RD-19900	CA-2016-140382	6/23/2016	15
RD-19900	CA-2016-140382	6/23/2016	16
RD-19900	CA-2016-140382	6/23/2016	17
RD-19900	CA-2016-140382	6/23/2016	18
RD-19900	CA-2016-154235	9/24/2016	19
RD-19900	CA-2017-124401	9/7/2017	20
RD-19900	CA-2017-124401	9/7/2017	21
RD-19930	CA-2014-120775	10/3/2014	1
RD-19930	CA-2014-120775	10/3/2014	2
RD-19930	CA-2014-120775	10/3/2014	3
RD-19930	CA-2014-120775	10/3/2014	4
RD-19930	CA-2014-120775	10/3/2014	5
RD-19930	CA-2017-160122	11/18/2017	6
RD-19930	CA-2017-160122	11/18/2017	7
RD-19930	CA-2017-125115	4/10/2017	8
RD-19930	CA-2017-125115	4/10/2017	9
RD-19930	CA-2015-139248	7/25/2015	10
RE-19405	CA-2014-165477	12/29/2014	1
RE-19450	CA-2015-151589	12/27/2015	1
RE-19450	CA-2015-151589	12/27/2015	2
RE-19450	CA-2017-127621	3/3/2017	3
RE-19450	CA-2014-163867	6/3/2014	4
RE-19450	CA-2014-163867	6/3/2014	5
RE-19450	CA-2016-169215	7/14/2016	6
RE-19450	CA-2015-142454	8/15/2015	7
RE-19450	CA-2015-142454	8/15/2015	8
RF-19345	CA-2016-163167	11/28/2016	1
RF-19345	CA-2016-163167	11/28/2016	2
RF-19345	CA-2016-163167	11/28/2016	3
RF-19345	CA-2016-163167	11/28/2016	4
RF-19345	CA-2014-148425	11/30/2014	5
RF-19345	CA-2014-124079	12/13/2014	6
RF-19345	CA-2014-124079	12/13/2014	7
RF-19345	CA-2016-145009	12/5/2016	8
RF-19345	CA-2016-122518	3/4/2016	9
RF-19345	US-2014-114188	5/20/2014	10
RF-19345	US-2014-114188	5/20/2014	11
RF-19345	US-2014-114188	5/20/2014	12
RF-19345	CA-2015-106187	6/23/2015	13
RF-19345	CA-2015-106187	6/23/2015	14
RF-19345	CA-2015-106187	6/23/2015	15
RF-19345	CA-2014-141152	9/16/2014	16
RF-19735	CA-2017-126074	10/2/2017	1
RF-19735	CA-2017-126074	10/2/2017	2
RF-19735	CA-2017-126074	10/2/2017	3
RF-19735	CA-2017-126074	10/2/2017	4
RF-19735	US-2015-134271	4/18/2015	5
RF-19735	CA-2016-110044	6/28/2016	6
RF-19735	CA-2015-111206	7/18/2015	7
RF-19735	US-2017-130953	7/29/2017	8
RF-19735	US-2017-130953	7/29/2017	9
RF-19735	US-2017-130953	7/29/2017	10
RF-19735	US-2017-130953	7/29/2017	11
RF-19735	CA-2016-105585	8/26/2016	12
RF-19735	CA-2016-105585	8/26/2016	13
RF-19735	CA-2014-115357	8/6/2014	14
RF-19840	CA-2014-151078	11/12/2014	1
RF-19840	CA-2016-136686	12/12/2016	2
RF-19840	CA-2016-136686	12/12/2016	3
RF-19840	CA-2014-123925	12/17/2014	4
RF-19840	CA-2017-117933	12/24/2017	5
RF-19840	CA-2015-130855	12/29/2015	6
RF-19840	CA-2017-136497	4/16/2017	7
RF-19840	CA-2016-139381	4/18/2016	8
RF-19840	CA-2016-125843	8/13/2016	9
RF-19840	CA-2016-125843	8/13/2016	10
RH-19495	CA-2017-121538	11/28/2017	1
RH-19495	CA-2015-124891	7/31/2015	2
RH-19495	CA-2015-124891	7/31/2015	3
RH-19495	CA-2015-124891	7/31/2015	4
RH-19495	CA-2017-106537	8/12/2017	5
RH-19495	CA-2014-110639	8/23/2014	6
RH-19495	CA-2014-110639	8/23/2014	7
RH-19495	CA-2017-151428	9/21/2017	8
RH-19510	CA-2014-149643	11/16/2014	1
RH-19510	CA-2016-169663	3/10/2016	2
RH-19510	CA-2016-169663	3/10/2016	3
RH-19510	CA-2016-122322	7/15/2016	4
RH-19510	CA-2015-157805	8/31/2015	5
RH-19510	CA-2016-168354	9/19/2016	6
RH-19510	CA-2016-168354	9/19/2016	7
RH-19510	CA-2016-168354	9/19/2016	8
RH-19510	CA-2015-167255	9/27/2015	9
RH-19510	CA-2015-167255	9/27/2015	10
RH-19510	CA-2015-167255	9/27/2015	11
RH-19555	CA-2015-110247	12/4/2015	1
RH-19555	CA-2016-164574	7/29/2016	2
RH-19555	CA-2016-164574	7/29/2016	3
RH-19600	CA-2015-109386	11/8/2015	1
RH-19600	CA-2015-109386	11/8/2015	2
RH-19600	CA-2015-109386	11/8/2015	3
RH-19600	CA-2015-109386	11/8/2015	4
RH-19600	CA-2015-109386	11/8/2015	5
RH-19600	CA-2016-101378	7/14/2016	6
RH-19600	CA-2015-157322	7/2/2015	7
RH-19600	CA-2015-157322	7/2/2015	8
RH-19600	CA-2015-157322	7/2/2015	9
RH-19600	CA-2015-157322	7/2/2015	10
RH-19600	CA-2015-157322	7/2/2015	11
RK-19300	CA-2015-159786	10/12/2015	1
RK-19300	CA-2015-160472	7/20/2015	2
RK-19300	CA-2015-160472	7/20/2015	3
RK-19300	CA-2015-160472	7/20/2015	4
RK-19300	CA-2015-160472	7/20/2015	5
RK-19300	CA-2015-160472	7/20/2015	6
RK-19300	CA-2015-160472	7/20/2015	7
RL-19615	CA-2014-133830	12/5/2014	1
RL-19615	CA-2014-133830	12/5/2014	2
RL-19615	CA-2014-133830	12/5/2014	3
RL-19615	CA-2017-159226	4/25/2017	4
RL-19615	US-2017-151127	5/22/2017	5
RL-19615	CA-2016-168753	5/29/2016	6
RL-19615	CA-2016-168753	5/29/2016	7
RL-19615	CA-2015-126557	7/12/2015	8
RL-19615	CA-2015-126557	7/12/2015	9
RL-19615	CA-2015-126557	7/12/2015	10
RL-19615	CA-2015-126557	7/12/2015	11
RL-19615	CA-2015-126557	7/12/2015	12
RL-19615	CA-2015-126557	7/12/2015	13
RL-19615	CA-2015-126557	7/12/2015	14
RL-19615	US-2017-169551	7/7/2017	15
RL-19615	US-2017-169551	7/7/2017	16
RL-19615	US-2017-169551	7/7/2017	17
RL-19615	US-2017-169551	7/7/2017	18
RL-19615	US-2017-169551	7/7/2017	19
RL-19615	US-2017-169551	7/7/2017	20
RL-19615	US-2017-135062	8/31/2017	21
RL-19615	CA-2016-144764	9/2/2016	22
RL-19615	CA-2016-144764	9/2/2016	23
RL-19615	CA-2016-144764	9/2/2016	24
RM-19375	US-2017-127292	1/19/2017	1
RM-19375	US-2017-127292	1/19/2017	2
RM-19375	US-2017-127292	1/19/2017	3
RM-19375	US-2017-127292	1/19/2017	4
RM-19375	CA-2015-156328	11/30/2015	5
RM-19375	US-2016-106600	4/8/2016	6
RM-19375	CA-2014-139017	5/11/2014	7
RM-19375	CA-2014-141278	6/21/2014	8
RM-19375	CA-2016-100965	7/7/2016	9
RM-19675	CA-2015-115392	10/1/2015	1
RM-19675	CA-2015-115392	10/1/2015	2
RM-19675	CA-2015-160171	10/19/2015	3
RM-19675	CA-2015-160171	10/19/2015	4
RM-19675	CA-2014-166989	11/14/2014	5
RM-19675	CA-2014-158274	11/19/2014	6
RM-19675	CA-2014-158274	11/19/2014	7
RM-19675	CA-2014-158274	11/19/2014	8
RM-19675	CA-2017-145219	12/24/2017	9
RM-19675	CA-2017-145219	12/24/2017	10
RM-19750	CA-2017-168193	3/6/2017	1
RM-19750	CA-2017-168193	3/6/2017	2
RO-19780	CA-2016-152940	11/10/2016	1
RO-19780	CA-2017-150266	11/25/2017	2
RO-19780	CA-2017-150266	11/25/2017	3
RO-19780	CA-2017-150266	11/25/2017	4
RO-19780	CA-2017-150266	11/25/2017	5
RO-19780	CA-2015-155600	12/4/2015	6
RO-19780	CA-2015-155600	12/4/2015	7
RO-19780	CA-2015-153752	12/6/2015	8
RO-19780	US-2016-120929	3/18/2016	9
RO-19780	CA-2015-162607	5/12/2015	10
RO-19780	CA-2017-148411	9/24/2017	11
RO-19780	CA-2017-148411	9/24/2017	12
RP-19270	CA-2014-155264	10/19/2014	1
RP-19270	CA-2014-155264	10/19/2014	2
RP-19270	CA-2014-155264	10/19/2014	3
RP-19270	CA-2014-155264	10/19/2014	4
RP-19270	CA-2014-155264	10/19/2014	5
RP-19270	CA-2015-148250	12/13/2015	6
RP-19270	CA-2015-148250	12/13/2015	7
RP-19270	CA-2016-167983	8/21/2016	8
RP-19270	CA-2015-135251	8/6/2015	9
RP-19270	CA-2015-135251	8/6/2015	10
RP-19270	CA-2015-135251	8/6/2015	11
RP-19270	CA-2015-135251	8/6/2015	12
RP-19390	CA-2017-103352	11/27/2017	1
RP-19390	CA-2017-103352	11/27/2017	2
RP-19390	CA-2014-155593	11/3/2014	3
RP-19390	CA-2014-120474	12/1/2014	4
RP-19390	CA-2014-120474	12/1/2014	5
RP-19390	CA-2014-156314	12/24/2014	6
RP-19390	CA-2014-148383	12/27/2014	7
RP-19390	CA-2015-133494	3/1/2015	8
RP-19390	US-2017-145863	4/21/2017	9
RP-19390	US-2017-145863	4/21/2017	10
RP-19390	CA-2015-166492	4/7/2015	11
RP-19390	CA-2015-166492	4/7/2015	12
RP-19390	CA-2014-143413	5/24/2014	13
RP-19390	CA-2016-101980	8/19/2016	14
RP-19390	CA-2016-101980	8/19/2016	15
RP-19390	CA-2016-101980	8/19/2016	16
RP-19390	CA-2014-142769	9/13/2014	17
RP-19390	CA-2014-142769	9/13/2014	18
RP-19390	CA-2014-142769	9/13/2014	19
RP-19390	CA-2014-142769	9/13/2014	20
RP-19390	CA-2014-142769	9/13/2014	21
RP-19390	CA-2014-142769	9/13/2014	22
RP-19390	CA-2014-142769	9/13/2014	23
RP-19390	CA-2014-142769	9/13/2014	24
RP-19855	CA-2017-104108	12/2/2017	1
RP-19855	CA-2015-154326	2/15/2015	2
RP-19855	CA-2015-154326	2/15/2015	3
RP-19855	CA-2015-154326	2/15/2015	4
RP-19855	US-2014-157231	4/5/2014	5
RP-19855	US-2016-150567	5/17/2016	6
RP-19855	US-2016-150567	5/17/2016	7
RP-19855	US-2016-152835	5/19/2016	8
RP-19855	CA-2017-134152	5/27/2017	9
RP-19855	CA-2017-134152	5/27/2017	10
RP-19855	CA-2015-129546	9/28/2015	11
RP-19855	CA-2015-129546	9/28/2015	12
RP-19855	CA-2015-129546	9/28/2015	13
RP-19855	CA-2015-129546	9/28/2015	14
RP-19855	CA-2016-168774	9/4/2016	15
RR-19315	CA-2016-149482	11/14/2016	1
RR-19315	CA-2017-162565	12/11/2017	2
RR-19315	CA-2017-162565	12/11/2017	3
RR-19315	CA-2017-162565	12/11/2017	4
RR-19525	CA-2015-150308	12/15/2015	1
RR-19525	US-2015-131842	12/5/2015	2
RR-19525	CA-2016-101623	2/28/2016	3
RR-19525	CA-2017-102155	7/13/2017	4
RR-19525	CA-2017-102155	7/13/2017	5
RR-19525	CA-2016-115525	7/25/2016	6
RR-19525	CA-2014-126403	9/9/2014	7
RR-19525	CA-2014-126403	9/9/2014	8
RR-19525	CA-2014-126403	9/9/2014	9
RR-19525	CA-2014-126403	9/9/2014	10
RS-19420	CA-2017-115154	1/8/2017	1
RS-19420	CA-2017-164819	10/15/2017	2
RS-19420	US-2016-159093	5/9/2016	3
RS-19420	US-2017-128951	7/15/2017	4
RS-19420	US-2017-128951	7/15/2017	5
RS-19420	US-2017-128951	7/15/2017	6
RS-19420	US-2014-117968	8/5/2014	7
RS-19420	US-2014-117968	8/5/2014	8
RS-19420	US-2014-117968	8/5/2014	9
RS-19765	CA-2017-113670	10/15/2017	1
RS-19765	CA-2017-113670	10/15/2017	2
RS-19765	CA-2017-128300	11/24/2017	3
RS-19765	CA-2014-106726	12/6/2014	4
RS-19765	CA-2017-124114	3/2/2017	5
RS-19765	CA-2014-128846	4/7/2014	6
RS-19765	CA-2014-128846	4/7/2014	7
RS-19765	US-2017-100048	5/19/2017	8
RS-19765	US-2017-100048	5/19/2017	9
RS-19765	US-2017-100048	5/19/2017	10
RS-19765	US-2015-158911	7/5/2015	11
RS-19765	US-2015-158911	7/5/2015	12
RS-19765	CA-2017-152856	9/8/2017	13
RS-19870	CA-2017-142776	12/11/2017	1
RS-19870	CA-2017-142776	12/11/2017	2
RS-19870	CA-2016-107475	6/7/2016	3
RW-19540	CA-2015-157959	2/3/2015	1
RW-19540	CA-2017-141733	5/7/2017	2
RW-19540	CA-2017-141733	5/7/2017	3
RW-19540	CA-2017-141733	5/7/2017	4
RW-19540	CA-2017-141733	5/7/2017	5
RW-19540	CA-2017-166093	8/17/2017	6
RW-19540	CA-2017-166093	8/17/2017	7
RW-19540	CA-2017-166093	8/17/2017	8
RW-19540	CA-2017-166093	8/17/2017	9
RW-19540	CA-2017-166093	8/17/2017	10
RW-19540	CA-2017-166093	8/17/2017	11
RW-19540	CA-2017-166093	8/17/2017	12
RW-19540	CA-2017-101014	8/29/2017	13
RW-19540	CA-2017-128041	9/1/2017	14
RW-19540	CA-2017-128041	9/1/2017	15
RW-19540	CA-2015-132815	9/19/2015	16
RW-19540	CA-2015-124800	9/26/2015	17
RW-19540	CA-2015-124800	9/26/2015	18
RW-19540	CA-2015-124800	9/26/2015	19
RW-19540	CA-2015-124800	9/26/2015	20
RW-19540	CA-2015-124800	9/26/2015	21
RW-19540	CA-2015-124800	9/26/2015	22
RW-19540	CA-2015-124800	9/26/2015	23
RW-19630	CA-2017-123981	10/2/2017	1
RW-19630	CA-2016-144911	11/27/2016	2
RW-19630	CA-2016-144911	11/27/2016	3
RW-19630	CA-2016-142958	12/13/2016	4
RW-19630	CA-2014-111150	12/31/2014	5
RW-19630	CA-2014-111150	12/31/2014	6
RW-19630	US-2016-131114	12/9/2016	7
RW-19630	US-2016-131114	12/9/2016	8
RW-19630	US-2016-131114	12/9/2016	9
RW-19630	CA-2016-165218	3/5/2016	10
RW-19630	CA-2016-165218	3/5/2016	11
RW-19630	CA-2017-155460	4/13/2017	12
RW-19630	CA-2017-155460	4/13/2017	13
RW-19630	CA-2014-156993	6/28/2014	14
RW-19630	CA-2016-112585	7/30/2016	15
RW-19690	CA-2017-167752	1/15/2017	1
RW-19690	CA-2017-167752	1/15/2017	2
RW-19690	CA-2017-112431	10/12/2017	3
RW-19690	CA-2017-112431	10/12/2017	4
RW-19690	CA-2017-169285	3/21/2017	5
RW-19690	CA-2017-169285	3/21/2017	6
RW-19690	CA-2016-145499	5/30/2016	7
RW-19690	CA-2017-110905	9/10/2017	8
RW-19690	CA-2017-110905	9/10/2017	9
RW-19690	CA-2017-110905	9/10/2017	10
RW-19690	CA-2017-110905	9/10/2017	11
RW-19690	CA-2017-110905	9/10/2017	12
RW-19690	CA-2017-110905	9/10/2017	13
RW-19690	CA-2017-110905	9/10/2017	14
RW-19690	CA-2017-110905	9/10/2017	15
SA-20830	CA-2017-160661	10/28/2017	1
SA-20830	CA-2014-154627	10/29/2014	2
SA-20830	CA-2016-167507	12/22/2016	3
SA-20830	CA-2016-167507	12/22/2016	4
SA-20830	CA-2014-133354	2/22/2014	5
SA-20830	CA-2017-124436	3/19/2017	6
SA-20830	CA-2017-124436	3/19/2017	7
SA-20830	CA-2017-124436	3/19/2017	8
SA-20830	CA-2015-122266	4/26/2015	9
SA-20830	CA-2015-122266	4/26/2015	10
SA-20830	CA-2017-127264	4/3/2017	11
SA-20830	CA-2017-122154	4/9/2017	12
SA-20830	CA-2017-122154	4/9/2017	13
SA-20830	CA-2017-122154	4/9/2017	14
SA-20830	US-2017-147998	5/19/2017	15
SA-20830	CA-2015-115938	6/26/2015	16
SA-20830	CA-2015-115938	6/26/2015	17
SA-20830	CA-2015-115938	6/26/2015	18
SA-20830	CA-2015-115938	6/26/2015	19
SB-20170	CA-2017-145807	2/9/2017	1
SB-20170	CA-2017-108441	6/12/2017	2
SB-20170	CA-2017-108441	6/12/2017	3
SB-20170	CA-2017-108441	6/12/2017	4
SB-20170	CA-2017-108441	6/12/2017	5
SB-20170	US-2014-161305	6/6/2014	6
SB-20185	CA-2015-146675	4/16/2015	1
SB-20185	CA-2015-146675	4/16/2015	2
SB-20185	CA-2015-149846	5/22/2015	3
SB-20185	CA-2015-149846	5/22/2015	4
SB-20185	CA-2015-149846	5/22/2015	5
SB-20185	CA-2015-149846	5/22/2015	6
SB-20185	CA-2017-119424	6/12/2017	7
SB-20185	CA-2017-119424	6/12/2017	8
SB-20185	CA-2017-116127	6/25/2017	9
SB-20185	CA-2014-120411	9/20/2014	10
SB-20185	CA-2014-120411	9/20/2014	11
SB-20185	CA-2015-159779	9/25/2015	12
SB-20290	US-2017-165344	11/13/2017	1
SB-20290	US-2017-165344	11/13/2017	2
SB-20290	US-2017-165344	11/13/2017	3
SB-20290	CA-2016-158575	11/18/2016	4
SB-20290	CA-2014-158771	5/9/2014	5
SB-20290	CA-2014-158771	5/9/2014	6
SB-20290	CA-2014-158771	5/9/2014	7
SB-20290	CA-2014-158771	5/9/2014	8
SB-20290	CA-2015-153794	9/11/2015	9
SB-20290	US-2014-106992	9/19/2014	10
SB-20290	US-2014-106992	9/19/2014	11
SB-20290	CA-2014-122882	9/7/2014	12
SB-20290	CA-2014-122882	9/7/2014	13
SB-20290	CA-2014-122882	9/7/2014	14
SB-20290	CA-2014-122882	9/7/2014	15
SB-20290	CA-2017-147361	9/9/2017	16
SB-20290	CA-2017-147361	9/9/2017	17
SC-20020	CA-2014-121006	11/10/2014	1
SC-20020	CA-2014-121006	11/10/2014	2
SC-20020	CA-2014-121006	11/10/2014	3
SC-20020	CA-2014-121006	11/10/2014	4
SC-20020	CA-2014-121006	11/10/2014	5
SC-20020	CA-2014-121006	11/10/2014	6
SC-20020	CA-2015-147690	11/10/2015	7
SC-20020	CA-2014-130421	3/3/2014	8
SC-20020	US-2014-157847	4/2/2014	9
SC-20020	US-2014-157847	4/2/2014	10
SC-20020	CA-2014-166863	6/20/2014	11
SC-20020	CA-2014-166863	6/20/2014	12
SC-20020	CA-2014-166863	6/20/2014	13
SC-20020	CA-2014-166863	6/20/2014	14
SC-20020	CA-2014-166863	6/20/2014	15
SC-20020	CA-2014-166863	6/20/2014	16
SC-20020	CA-2014-166863	6/20/2014	17
SC-20050	CA-2016-129238	1/31/2016	1
SC-20050	CA-2016-129238	1/31/2016	2
SC-20050	CA-2017-154123	11/20/2017	3
SC-20050	CA-2016-123533	11/24/2016	4
SC-20050	CA-2016-123533	11/24/2016	5
SC-20050	CA-2016-123533	11/24/2016	6
SC-20050	US-2014-131275	3/18/2014	7
SC-20050	US-2014-131275	3/18/2014	8
SC-20050	US-2014-131275	3/18/2014	9
SC-20050	US-2017-143028	4/11/2017	10
SC-20050	CA-2015-133627	5/31/2015	11
SC-20050	CA-2016-155005	6/13/2016	12
SC-20050	CA-2017-123022	9/3/2017	13
SC-20050	CA-2017-123022	9/3/2017	14
SC-20050	US-2017-130603	9/30/2017	15
SC-20095	CA-2017-152961	1/15/2017	1
SC-20095	US-2014-157385	11/23/2014	2
SC-20095	US-2014-157385	11/23/2014	3
SC-20095	US-2014-157385	11/23/2014	4
